area_name,latitude,longitude,total_routes,grade_distribution,type_distribution,bbox,depth,is_leaf,url
Escalade de bloc en Guadeloupe,16.19838580965,-61.42853873503,0,{},{},,3,0,https://www.thecrag.com/en/climbing/central-america/area/2142155556
La Cuve - Le Moule,16.31178168793,-61.27212578421,2,{},{},"16.3119095,-61.2722888,16.3116547,-61.2719643",3,0,https://www.thecrag.com/en/climbing/central-america/area/5688024120
Basseterre,17.29894395000,-62.72426035000,0,{},{},"17.3102528,-62.7443447,17.2876351,-62.704176",3,0,https://www.thecrag.com/en/climbing/central-america/area/11885521
El Abra,21.07623274697,-76.17151712708,23,{},{},"21.0766235,-76.1723644,21.07595,-76.1706634",3,0,https://www.thecrag.com/en/climbing/cuba/area/9408534246#t9420457347
El Abra,21.07623274697,-76.17151712708,23,{},{},"21.0766235,-76.1723644,21.07595,-76.1706634",3,0,https://www.thecrag.com/en/climbing/cuba/area/9408534246#t9420497424
El Abra,21.07623274697,-76.17151712708,23,{},{},"21.0766235,-76.1723644,21.07595,-76.1706634",3,0,https://www.thecrag.com/en/climbing/cuba/area/9408534246#t9420608814
Cueva Los Panaderos,22.1104435,-79.87857355,0,{},{},,3,0,https://www.thecrag.com/en/climbing/cuba/area/5700486663#t9431417370
Free-standing Boulders,9.93920680000,-84.20995580000,5,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1}",{},,3,0,https://www.thecrag.com/en/climbing/costa-rica/area/256095915
El Coliseo,9.92616585000,-84.22092070000,3,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.926652,-84.2214464,9.9256797,-84.220395",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884615#t272645763
Free-standing Boulders,9.93920680000,-84.20995580000,5,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1}",{},,3,0,https://www.thecrag.com/en/climbing/costa-rica/area/256095915
Pico Blanco,9.87464250357,-84.14554973126,23,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}",{},"9.8848252,-84.1554641,9.8640075,-84.1347424",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884663#t6145698489
Pico Blanco,9.87464250357,-84.14554973126,23,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}",{},"9.8848252,-84.1554641,9.8640075,-84.1347424",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884663#t10999300353
Pico Blanco,9.87464250357,-84.14554973126,23,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}",{},"9.8848252,-84.1554641,9.8640075,-84.1347424",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884663#t11003849625
Pico Blanco,9.87464250357,-84.14554973126,23,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}",{},"9.8848252,-84.1554641,9.8640075,-84.1347424",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884663#t11003839905
Pico Blanco,9.87464250357,-84.14554973126,23,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}",{},"9.8848252,-84.1554641,9.8640075,-84.1347424",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884663#t11003901753
East Wall,9.94525155000,-84.19769275000,13,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}",{},,3,0,https://www.thecrag.com/en/climbing/costa-rica/area/256678989
Waterfall,9.94525155000,-84.19769275000,6,"{""5.11b"": 1, ""5.11d"": 1, ""5.12b"": 1, ""5.12d"": 1}",{},,3,0,https://www.thecrag.com/en/climbing/costa-rica/area/256679097
River Fork,9.94525155000,-84.19769275000,1,"{""5.11a"": 1}",{},,3,0,https://www.thecrag.com/en/climbing/costa-rica/area/256679151
Piedra de Aserri,9.86099565000,-84.10451280000,8,"{""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1}",{},"9.8622641,-84.1061114,9.8597272,-84.1029142",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884759#t272662710
Piedra de Aserri,9.86099565000,-84.10451280000,8,"{""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1}",{},"9.8622641,-84.1061114,9.8597272,-84.1029142",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884759#t272661645
The Pirate Boulder,9.55463235000,-83.85797495000,3,{},{},,3,0,https://www.thecrag.com/en/climbing/costa-rica/area/259721235
Enrique and Ana's Rock,9.55463235000,-83.85797495000,0,{},{},,3,0,https://www.thecrag.com/en/climbing/costa-rica/area/259719927
Tree Climbing,9.55463235000,-83.85797495000,0,{},{},,3,0,https://www.thecrag.com/en/climbing/costa-rica/area/259720101
Providencia,9.55463235000,-83.85797495000,9,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1}","{""Sport"": {""count"": 2, ""pct"": ""100.0%""}}","9.5614035,-83.866558,9.5478612,-83.8493919",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884807#t259727112
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768620
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768614
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768608
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768602
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768596
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768590
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768584
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768578
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768572
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768566
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768560
Cerro de la Muerte,9.56673565000,-83.74974240000,3,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1}",{},"9.5693594,-83.7529181,9.5641119,-83.7465667",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/223884855#t697768554
Malpais,9.59517079732,-85.14296932918,19,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1}",{},"9.5959581,-85.1436596,9.5944242,-85.1424043",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/5869093569#t11016103404
Malpais,9.59517079732,-85.14296932918,19,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1}",{},"9.5959581,-85.1436596,9.5944242,-85.1424043",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/5869093569#t11016222780
Malpais,9.59517079732,-85.14296932918,19,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1}",{},"9.5959581,-85.1436596,9.5944242,-85.1424043",3,0,https://www.thecrag.com/en/climbing/costa-rica/area/5869093569#t11016326397
La Noguera,41.89714722315,0.91816084393,2510,{},"{""Sport"": {""count"": 12, ""pct"": ""80.0%""}, ""Trad"": {""count"": 1, ""pct"": ""6.7%""}, ""Aid"": {""count"": 1, ""pct"": ""6.7%""}, ""Bouldering"": {""count"": 1, ""pct"": ""6.7%""}}","42.0570139,0.6451511,41.8149899,1.0986885",3,0,https://www.thecrag.com/en/climbing/spain/lleida-area/area/13685663856
El Baix Llobregat,41.4312246,1.9607829,944,{},"{""Sport"": {""count"": 9, ""pct"": ""100.0%""}}","41.5924312,1.7939511,41.270018,2.1276147",3,0,https://www.thecrag.com/en/climbing/spain/barcelona-area/area/13359232590
Andalusia,37.34006165,-4.4921498,11647,{},"{""Sport"": {""count"": 8, ""pct"": ""100.0%""}}","38.7287628,-7.5121502,35.9513605,-1.4721494",3,0,https://www.thecrag.com/en/climbing/spain/area/1846636608
Castilla–La Mancha,39.6761529,-3.161984,3776,{},"{""Sport"": {""count"": 5, ""pct"": ""62.5%""}, ""Bouldering"": {""count"": 2, ""pct"": ""25.0%""}, ""Trad"": {""count"": 1, ""pct"": ""12.5%""}}","41.3237798,-5.4025083,38.028526,-0.9214597",3,0,https://www.thecrag.com/en/climbing/spain/area/1846242474
Pirineus Occidentals,42.5558642,1.00450795,1514,{},"{""Sport"": {""count"": 3, ""pct"": ""50.0%""}, ""Trad"": {""count"": 3, ""pct"": ""50.0%""}}","42.7188086,0.6840034,42.3929198,1.3250125",3,0,https://www.thecrag.com/en/climbing/spain/area/597118773
Pirineus Orientals,42.1985156,2.23113935,3121,{},"{""Sport"": {""count"": 3, ""pct"": ""60.0%""}, ""Trad"": {""count"": 1, ""pct"": ""20.0%""}, ""Bouldering"": {""count"": 1, ""pct"": ""20.0%""}}","42.4885967,1.5492658,41.9084345,2.9130129",3,0,https://www.thecrag.com/en/climbing/spain/area/596965608
Girona,42.0064091,2.9680649,2666,{},"{""Sport"": {""count"": 6, ""pct"": ""54.5%""}, ""Bouldering"": {""count"": 4, ""pct"": ""36.4%""}, ""Trad"": {""count"": 1, ""pct"": ""9.1%""}}","42.4628626,2.3471085,41.5499556,3.5890213",3,0,https://www.thecrag.com/en/climbing/spain/area/13274200512
Comunidad Valenciana,39.27421975,-0.403442,18333,{},"{""Sport"": {""count"": 3, ""pct"": ""75.0%""}, ""Bouldering"": {""count"": 1, ""pct"": ""25.0%""}}","40.7885351,-1.5305518,37.7599044,0.7236678",3,0,https://www.thecrag.com/en/climbing/spain/area/1846162401
Extremadura,39.21180065,-6.1167531,624,{},"{""Sport"": {""count"": 2, ""pct"": ""66.7%""}, ""Bouldering"": {""count"": 1, ""pct"": ""33.3%""}}","40.4660181,-7.553349,37.9575832,-4.6801572",3,0,https://www.thecrag.com/en/climbing/spain/area/1846641165
Murcia,38.0386002,-1.36207865,3026,{},"{""Sport"": {""count"": 49, ""pct"": ""79.0%""}, ""Trad"": {""count"": 10, ""pct"": ""16.1%""}, ""Aid"": {""count"": 1, ""pct"": ""1.6%""}, ""Bouldering"": {""count"": 2, ""pct"": ""3.2%""}}","38.7475621,-2.3551755,37.3296383,-0.3689818",3,0,https://www.thecrag.com/en/climbing/spain/area/1846222632
Navarra,42.6186782,-1.5970207,3124,{},"{""Sport"": {""count"": 30, ""pct"": ""96.8%""}, ""Trad"": {""count"": 1, ""pct"": ""3.2%""}}","43.2991849,-2.4180821,41.9381715,-0.7759593",3,0,https://www.thecrag.com/en/climbing/spain/area/1846647399
La Rioja,42.29021945,-2.40385835,411,{},"{""Sport"": {""count"": 10, ""pct"": ""90.9%""}, ""Trad"": {""count"": 1, ""pct"": ""9.1%""}}","42.6422674,-3.1290043,41.9381715,-1.6787124",3,0,https://www.thecrag.com/en/climbing/spain/area/1846642104
Oeste,39.68237359340,-3.73126050355,20,{},{},"39.6826913,-3.731509,39.6820237,-3.7310222",3,0,https://www.thecrag.com/en/climbing/spain/area/8971670748
Login to join in | theCrag,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/spain/costa-daurada/area/13362245055
Login to join in | theCrag,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/greece/area/2038565700#t2129636958
Login to join in | theCrag,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/iran/area/3393456063
Login to join in | theCrag,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/argentina/area/226617435
Login to join in | theCrag,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/brazil/rio-de-janeiro/area/7797690642
Login to join in | theCrag,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/brazil/rio-de-janeiro/area/11163562719
Login to join in | theCrag,,,0,{},{},,4,0,https://www.thecrag.com/en/climbing/africa/area/8529090210
Login to join in | theCrag,,,0,{},{},,4,0,https://www.thecrag.com/en/climbing/spain/area/8654928303
